FIPS State Code,FIPS County Code,County Name,State,CBSA Number,"One-Unit
Limit","Two-Unit
Limit","Three-Unit
Limit","Four-Unit
Limit"
20,025,CLARK COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,027,CLAY COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,029,CLOUD COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,031,COFFEY COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,033,COMANCHE COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,035,COWLEY COUNTY,KS,11680,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,037,CRAWFORD COUNTY,KS,38260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,039,DECATUR COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,041,DICKINSON COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,043,DONIPHAN COUNTY,KS,41140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,045,DOUGLAS COUNTY,KS,29940,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,047,EDWARDS COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,049,ELK COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,051,ELLIS COUNTY,KS,25700,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,053,ELLSWORTH COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,055,FINNEY COUNTY,KS,23780,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,057,FORD COUNTY,KS,19980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,059,FRANKLIN COUNTY,KS,36840,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,061,GEARY COUNTY,KS,31740,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,063,GOVE COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,065,GRAHAM COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,067,GRANT COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,069,GRAY COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,071,GREELEY COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,073,GREENWOOD COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,075,HAMILTON COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,077,HARPER COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,079,HARVEY COUNTY,KS,48620,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,081,HASKELL COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,083,HODGEMAN COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,085,JACKSON COUNTY,KS,45820,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,087,JEFFERSON COUNTY,KS,45820,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,089,JEWELL COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,091,JOHNSON COUNTY,KS,28140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,093,KEARNY COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,095,KINGMAN COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,097,KIOWA COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,099,LABETTE COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,101,LANE COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,103,LEAVENWORTH COUNTY,KS,28140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,105,LINCOLN COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,107,LINN COUNTY,KS,28140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,109,LOGAN COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,111,LYON COUNTY,KS,21380,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,113,MCPHERSON COUNTY,KS,32700,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,115,MARION COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,117,MARSHALL COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,119,MEADE COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,121,MIAMI COUNTY,KS,28140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,123,MITCHELL COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,125,MONTGOMERY COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,127,MORRIS COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,129,MORTON COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,131,NEMAHA COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,133,NEOSHO COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,135,NESS COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,137,NORTON COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,139,OSAGE COUNTY,KS,45820,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,141,OSBORNE COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,143,OTTAWA COUNTY,KS,41460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,145,PAWNEE COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,147,PHILLIPS COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,149,POTTAWATOMIE COUNTY,KS,31740,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,151,PRATT COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,153,RAWLINS COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,155,RENO COUNTY,KS,26740,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,157,REPUBLIC COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,159,RICE COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,161,RILEY COUNTY,KS,31740,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,163,ROOKS COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,165,RUSH COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,167,RUSSELL COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,169,SALINE COUNTY,KS,41460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,171,SCOTT COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,173,SEDGWICK COUNTY,KS,48620,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,175,SEWARD COUNTY,KS,30580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,177,SHAWNEE COUNTY,KS,45820,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,179,SHERIDAN COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,181,SHERMAN COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,183,SMITH COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,185,STAFFORD COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,187,STANTON COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,189,STEVENS COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,191,SUMNER COUNTY,KS,48620,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,193,THOMAS COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,195,TREGO COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,197,WABAUNSEE COUNTY,KS,45820,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,199,WALLACE COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,201,WASHINGTON COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,203,WICHITA COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,205,WILSON COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,207,WOODSON COUNTY,KS,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
20,209,WYANDOTTE COUNTY,KS,28140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,001,ADAIR COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,003,ALLEN COUNTY,KY,14540,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,005,ANDERSON COUNTY,KY,23180,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,007,BALLARD COUNTY,KY,37140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,009,BARREN COUNTY,KY,23980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,011,BATH COUNTY,KY,34460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,013,BELL COUNTY,KY,33180,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,015,BOONE COUNTY,KY,17140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,017,BOURBON COUNTY,KY,30460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,019,BOYD COUNTY,KY,26580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,021,BOYLE COUNTY,KY,19220,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,023,BRACKEN COUNTY,KY,17140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,025,BREATHITT COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,027,BRECKINRIDGE COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,029,BULLITT COUNTY,KY,31140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,031,BUTLER COUNTY,KY,14540,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,033,CALDWELL COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,035,CALLOWAY COUNTY,KY,34660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,037,CAMPBELL COUNTY,KY,17140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,039,CARLISLE COUNTY,KY,37140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,041,CARROLL COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,043,CARTER COUNTY,KY,26580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,045,CASEY COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,047,CHRISTIAN COUNTY,KY,17300,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,049,CLARK COUNTY,KY,30460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,051,CLAY COUNTY,KY,18340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,053,CLINTON COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,055,CRITTENDEN COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,057,CUMBERLAND COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,059,DAVIESS COUNTY,KY,36980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,061,EDMONSON COUNTY,KY,14540,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,063,ELLIOTT COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,065,ESTILL COUNTY,KY,40080,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,067,FAYETTE COUNTY,KY,30460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,069,FLEMING COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,071,FLOYD COUNTY,KY,38210,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,073,FRANKLIN COUNTY,KY,23180,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,075,FULTON COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,077,GALLATIN COUNTY,KY,17140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,079,GARRARD COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,081,GRANT COUNTY,KY,17140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,083,GRAVES COUNTY,KY,32460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,085,GRAYSON COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,087,GREEN COUNTY,KY,15820,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,089,GREENUP COUNTY,KY,26580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,091,HANCOCK COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,093,HARDIN COUNTY,KY,21060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,095,HARLAN COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,097,HARRISON COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,099,HART COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,101,HENDERSON COUNTY,KY,25775,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,103,HENRY COUNTY,KY,31140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,105,HICKMAN COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,107,HOPKINS COUNTY,KY,31580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,109,JACKSON COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,111,JEFFERSON COUNTY,KY,31140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,113,JESSAMINE COUNTY,KY,30460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,115,JOHNSON COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,117,KENTON COUNTY,KY,17140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,119,KNOTT COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,121,KNOX COUNTY,KY,18340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,123,LARUE COUNTY,KY,21060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,125,LAUREL COUNTY,KY,18340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,127,LAWRENCE COUNTY,KY,26580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,129,LEE COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,131,LESLIE COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,133,LETCHER COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,135,LEWIS COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,137,LINCOLN COUNTY,KY,19220,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,139,LIVINGSTON COUNTY,KY,37140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,141,LOGAN COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,143,LYON COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,145,MCCRACKEN COUNTY,KY,37140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,147,MCCREARY COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,149,MCLEAN COUNTY,KY,36980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,151,MADISON COUNTY,KY,40080,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,153,MAGOFFIN COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,155,MARION COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,157,MARSHALL COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,159,MARTIN COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,161,MASON COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,163,MEADE COUNTY,KY,31140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,165,MENIFEE COUNTY,KY,34460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,167,MERCER COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,169,METCALFE COUNTY,KY,23980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,171,MONROE COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,173,MONTGOMERY COUNTY,KY,34460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,175,MORGAN COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,177,MUHLENBERG COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,179,NELSON COUNTY,KY,31140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,181,NICHOLAS COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,183,OHIO COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,185,OLDHAM COUNTY,KY,31140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,187,OWEN COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,189,OWSLEY COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,191,PENDLETON COUNTY,KY,17140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,193,PERRY COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,195,PIKE COUNTY,KY,38210,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,197,POWELL COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,199,PULASKI COUNTY,KY,43700,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,201,ROBERTSON COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,203,ROCKCASTLE COUNTY,KY,40080,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,205,ROWAN COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,207,RUSSELL COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,209,SCOTT COUNTY,KY,30460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,211,SHELBY COUNTY,KY,31140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,213,SIMPSON COUNTY,KY,23190,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,215,SPENCER COUNTY,KY,31140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,217,TAYLOR COUNTY,KY,15820,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,219,TODD COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,221,TRIGG COUNTY,KY,17300,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,223,TRIMBLE COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,225,UNION COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,227,WARREN COUNTY,KY,14540,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,229,WASHINGTON COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,231,WAYNE COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,233,WEBSTER COUNTY,KY,25775,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,235,WHITLEY COUNTY,KY,18340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,237,WOLFE COUNTY,KY,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
21,239,WOODFORD COUNTY,KY,30460,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,001,ACADIA PARISH,LA,29180,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,003,ALLEN PARISH,LA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,005,ASCENSION PARISH,LA,12940,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,007,ASSUMPTION PARISH,LA,12940,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,009,AVOYELLES PARISH,LA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,011,BEAUREGARD PARISH,LA,19760,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,013,BIENVILLE PARISH,LA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,015,BOSSIER PARISH,LA,43340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,017,CADDO PARISH,LA,43340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,019,CALCASIEU PARISH,LA,29340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,021,CALDWELL PARISH,LA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,023,CAMERON PARISH,LA,29340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,025,CATAHOULA PARISH,LA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,027,CLAIBORNE PARISH,LA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,029,CONCORDIA PARISH,LA,35020,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,031,DE SOTO PARISH,LA,43340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,033,EAST BATON ROUGE PARISH,LA,12940,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,035,EAST CARROLL PARISH,LA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,037,EAST FELICIANA PARISH,LA,12940,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,039,EVANGELINE PARISH,LA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,041,FRANKLIN PARISH,LA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,043,GRANT PARISH,LA,10780,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,045,IBERIA PARISH,LA,35340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,047,IBERVILLE PARISH,LA,12940,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,049,JACKSON PARISH,LA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,051,JEFFERSON PARISH,LA,35380,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,053,JEFFERSON DAVIS PARISH,LA,29340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,055,LAFAYETTE PARISH,LA,29180,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,057,LAFOURCHE PARISH,LA,26380,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,059,LA SALLE PARISH,LA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,061,LINCOLN PARISH,LA,40820,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,063,LIVINGSTON PARISH,LA,12940,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
22,065,MADISON PARISH,LA,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
